a-league-of-their-own,A League of Their Own,67,8.0,"July 1, 1992",128 min,Rated PG for language,Columbia Pictures Corporation,32,5,4
a-lego-brickumentary,A LEGO Brickumentary,51,4.7,"July 31, 2015",93 min,G,Global Emerging Markets (GEM),1,6,2
a-letter-to-momo,A Letter to Momo,65,5.1,"July 23, 2014",120 min,Not Rated,Bandai Visual Company,9,2,6
a-liars-autobiography---the-untrue-story-of-monty-pythons-graham-chapman,A Liar's Autobiography - The Untrue Story of Monty Python's Graham Chapman,45,5.4,"November 2, 2012",85 min,Not Rated,Bill and Ben Productions,5,3,3
a-life-in-dirty-movies,A Life in Dirty Movies,69,tbd,"September 19, 2014",80 min,Not Rated,Anagram Produktion,1,1,1
a-life-less-ordinary,A Life Less Ordinary,35,5.8,"October 24, 1997",103 min,Rated R for violence and language.,Figment Films,13,12,8
a-little-bit-of-heaven,A Little Bit of Heaven,14,4.7,"May 4, 2012",106 min,"['Rated PG-13 for sexual content', 'including crude references', 'and language']","['Film Department', 'The']",12,8,15
a-little-chaos,A Little Chaos,51,6.6,"June 26, 2015",117 min,Rated R for some sexuality and brief nudity,BBC Films,10,10,0
a-little-princess,A Little Princess,83,7.8,"May 20, 1995",97 min,G,Warner Bros. Pictures,27,8,2
a-long-way-down,A Long Way Down,34,6.5,"July 11, 2014",96 min,Rated R for  language,BBC Films,13,5,2
a-lot-like-love,A Lot Like Love,48,7.1,"April 22, 2005",107 min,"['Rated PG-13 for sexual content', 'nudity and language.']",Touchstone Pictures,33,6,6
a-love-divided,A Love Divided,52,5.8,"June 1, 2001",98 min,Unrated,Radio Telefís Éireann (RTÉ),4,1,3
a-love-song-for-bobby-long,A Love Song for Bobby Long,48,7.9,"December 29, 2004",119 min,Rated R for language including some sexual references.,Bob Yari Productions,33,9,4
a-man-apart,A Man Apart,36,5.4,"April 4, 2003",109 min,"['Rated R for strong graphic violence', 'language', 'drug content and sexuality.']",New Line Cinema,13,10,9
a-man-called-ove,A Man Called Ove,70,7.4,"September 30, 2016",116 min,"['Rated PG-13 for thematic content', 'some disturbing images', 'and language']",Sveriges Television (SVT),38,9,4
a-man-named-pearl,A Man Named Pearl,63,8.5,"July 11, 2008",78 min,G,Tentmakers Entertainment,4,0,0
a-man-of-no-importance,A Man of No Importance,62,5.6,"December 22, 1994",99 min,R,BBC Films,3,1,1
a-map-of-the-world,A Map of the World,65,7.2,"December 3, 1999",125 min,Rated R for some sexuality and language.,"['Kennedy/Marshall Company', 'The']",4,2,0
a-matter-of-taste,A Matter of Taste,74,tbd,"September 7, 2001",90 min,,Canal+,0,0,1
merry-friggin-christmas,A Merry Friggin' Christmas,28,5.8,"November 7, 2014",88 min,Rated PG- 13 for language and crude humor throughout,Sycamore Pictures,0,0,0
a-midsummer-nights-dream,A Midsummer Night's Dream,61,6.4,"May 14, 1999",116 min,Rated PG-13 for some sexual content.,Fox Searchlight Pictures,16,12,3
a-mighty-heart,A Mighty Heart,74,7.2,"June 22, 2007",108 min,Rated R for language.,Paramount Vantage,34,9,6
a-mighty-wind,A Mighty Wind,81,7.3,"April 16, 2003",91 min,Rated PG-13 for sex-related humor.,Castle Rock Entertainment,25,5,4
a-million-ways-to-die-in-the-west,A Million Ways to Die in the West,44,5.2,"May 30, 2014",116 min,"['Rated R for strong crude and sexual  content', 'language throughout', 'some  violence and drug material']",Media Rights Capital,105,127,88
a-moment-of-innocence,A Moment of Innocence,70,6.5,"November 10, 1999",78 min,,MK2 Productions,6,2,2
a-monster-calls,A Monster Calls,76,8.0,"December 23, 2016",108 min,Rated PG-13 for thematic content and some scary images,Participant Media,121,14,6
a-most-violent-year,A Most Violent Year,79,7.0,"December 31, 2014",125 min,Rated R for language and some violence,Participant Media,120,34,17
a-most-wanted-man,A Most Wanted Man,73,7.1,"July 25, 2014",122 min,Rated R for language,Film4,108,30,10
a-mothers-courage-talking-back-to-autism,A Mother's Courage: Talking Back to Autism,76,tbd,"September 24, 2010",103 min,,Frontier Filmworks,2,0,1
a-murder-in-the-park,A Murder in the Park,70,7.1,"June 26, 2015",91 min,"['Rated PG - 13 for disturbing crime scene photos and reenactments', 'drug material and brief language.']",Transition Studios,5,1,1
a-night-at-the-roxbury,A Night at the Roxbury,26,5.8,"October 2, 1998",82 min,"['Rated PG-13 for sex related humor', 'language and some drug content.']",Paramount Pictures,43,15,26
a-night-in-old-mexico,A Night in Old Mexico,45,5.3,"May 16, 2014",103 min,,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),4,1,3
a-people-uncounted,A People Uncounted,72,6.0,"May 16, 2014",99 min,Not Rated,Urbinder Films,2,2,1
a-perfect-day,A Perfect Day,60,6.7,"January 15, 2016",106 min,Rated R for language including some sexual references,Televisión Española (TVE),18,8,4
a-perfect-getaway,A Perfect Getaway,63,6.2,"August 7, 2009",98 min,"['Rated R for graphic violence', 'language including sexual references and some drug use.']",Relativity Media,56,33,17
a-perfect-man,A Perfect Man,31,tbd,"November 1, 2013",95 min,Not Rated,Double Eagle,0,0,1
a-perfect-murder,A Perfect Murder,50,8.6,"June 5, 1998",108 min,"['Rated R for violence', 'sexuality and language.']",Warner Bros. Pictures,71,18,1
a-place-at-the-table,A Place at the Table,68,tbd,"March 1, 2013",84 min,Rated PG for thematic elements and brief mild language,Participant Media,2,0,0
a-prairie-home-companion,A Prairie Home Companion,75,6.4,"June 9, 2006",105 min,Rated PG-13 for risque humor.,River Road Entertainment,71,16,31
a-real-young-girl,A Real Young Girl,55,6.4,"June 1, 2001",89 min,Unrated,Centre National de la Cinématographie (CNC),3,0,2
a-river-runs-through-it,A River Runs Through It,68,7.4,"October 9, 1992",123 min,"['Rated PG for momentary nudity', 'and some language in a family drama.']",Allied Filmmakers,22,6,1
a-room-with-a-view,A Room with a View,80,8.0,"April 1, 1986",117 min,R,Goldcrest Films International,25,3,0
a-royal-affair,A Royal Affair,73,7.7,"November 9, 2012",137 min,Rated R for sexual content and some violent images,Zentropa Entertainments,43,8,1
a-royal-night-out,A Royal Night Out,58,6.3,"December 4, 2015",97 min,Rated PG-13 for some sexual content and brief drug elements,Film i Väst,3,5,0
a-rumor-of-angels,A Rumor of Angels,35,8.0,"February 1, 2002",,"['Rated PG-13 for thematic elements', 'an accident scene and brief drug references.']",Motion Picture Corporation of America (MPCA),11,0,1
a-scanner-darkly,A Scanner Darkly,73,7.7,"July 7, 2006",100 min,"['Rated R for drug and sexual content', 'language and a brief violent image.']",Section Eight,175,26,23
a-secret,A Secret,72,5.8,"September 5, 2008",105 min,,Canal+,3,0,2
a-separation,A Separation,95,8.9,"December 30, 2011",123 min,Rated PG-13 for mature thematic material,Asghar Farhadi,503,27,20
a-serious-man,A Serious Man,79,6.7,"October 2, 2009",106 min,"['Rated R for language', 'some sexuality/nudity and brief violence.']",Relativity Media,169,49,54
a-shine-of-rainbows,A Shine of Rainbows,52,7.4,"April 23, 2010",101 min,"['Rated PG for some thematic elements', 'mild peril and smoking.']",Octagon Films,7,0,1
a-short-history-of-decay,A Short History of Decay,54,tbd,"May 16, 2014",94 min,Rated R for  language including sexual references,Big Fan Films,1,1,0
a-shot-at-glory,A Shot at Glory,66,8.1,"May 3, 2002",114 min,Rated R for language and brief sexuality.,Butcher's Run Films,7,2,0
a-simple-plan,A Simple Plan,82,7.4,"December 11, 1998",121 min,Rated R for violence and language.,Paramount Pictures,43,3,5
a-single-man,A Single Man,77,8.2,"December 11, 2009",99 min,Rated R for some disturbing images and nudity/sexual content.,Artina Films,168,24,7
a-single-shot,A Single Shot,53,6.1,"September 20, 2013",116 min,"['Rated R for some strong violence', 'sexual content', 'nudity', 'language and brief drug use']",Unified Pictures,4,4,0
a-slipping-down-life,A Slipping-Down Life,44,7.5,"May 14, 2004",109 min,Rated R for language including sexual references.,DVC Entertainment,2,2,0
a-soldiers-daughter-never-cries,A Soldier's Daughter Never Cries,65,tbd,"September 18, 1998",127 min,Rated R for language.,Merchant Ivory Productions,1,0,0
a-song-for-martin,A Song for Martin,72,tbd,"December 21, 2001",117 min,"['Rated PG-13 for sexuality', 'thematic elements and some language.']",SVT Drama,1,0,0
a-sound-of-thunder,A Sound of Thunder,24,3.4,"September 2, 2005",110 min,"['Rated PG-13 for sci-fi violence', 'partial nudity and language.']",Epsilon Motion Pictures,9,8,21
a-spell-to-ward-off-the-darkness,A Spell to Ward Off the Darkness,70,tbd,"December 5, 2014",98 min,Not Rated,Rouge International,0,0,0
a-state-of-mind,A State of Mind,63,tbd,"August 10, 2005",93 min,,VeryMuchSo Productions,3,0,0
a-strange-course-of-events,A Strange Course of Events,24,tbd,"February 26, 2016",98 min,Not Rated,Transfax Film Productions,0,0,0
a-summers-tale,A Summer's Tale,91,7.1,"June 20, 2014",113 min,G,Canal+,7,0,1
a-tale-of-love-and-darkness,A Tale of Love and Darkness,55,4.7,"August 19, 2016",95 min,Rated PG-13 for thematic content and some disturbing violent images,Ram Bergman Productions,3,0,3
a-tale-of-two-pizzas,A Tale of Two Pizzas,36,tbd,"October 7, 2005",82 min,Rated PG for language and some mild sexual content.,Hot Pie LLC,1,0,1
a-tale-of-two-sisters,A Tale of Two Sisters,65,8.3,"December 10, 2004",115 min,Rated R for some violence and disturbing images.,Masulpiri Films,54,6,3
a-talking-picture,A Talking Picture,75,5.7,"December 10, 2004",96 min,,Canal+,6,0,4
a-thousand-years-of-good-prayers,A Thousand Years of Good Prayers,64,tbd,"September 19, 2008",83 min,Unrated,Entertainment Farm (EF),2,0,0
a-time-to-kill,A Time to Kill,54,8.8,"July 24, 1996",149 min,Rated R for violence and some graphic language.,Warner Bros. Pictures,133,13,7
a-touch-of-sin,A Touch of Sin,77,7.8,"October 4, 2013",133 min,Not Rated,Shanghai Film Group,17,1,1
right-now,À Tout de Suite (Right Now),63,7.0,"April 29, 2005",95 min,Not Rated,CinéCinéma,5,0,2
a-town-called-panic,A Town Called Panic,70,8.4,"December 16, 2009",75 min,,Canal+,17,4,0
a-very-harold-kumar-christmas,A Very Harold & Kumar Christmas,61,7.0,"November 4, 2011",90 min,"['Rated R for strong crude and sexual content', 'graphic nudity', 'pervasive language', 'drug use and some violence.']",New Line Cinema,101,40,14
a-very-long-engagement,A Very Long Engagement,76,7.9,"November 26, 2004",133 min,Rated R for violence and sexuality.,Canal+,55,9,4
a-wake-in-providence,A Wake in Providence,46,5.5,"May 27, 2005",94 min,Rated R for language and some sexual content.,Gladiator Pictures,4,0,4
a-walk-among-the-tombstones,A Walk Among the Tombstones,57,6.5,"September 19, 2014",114 min,"['Rated R for strong violence', 'disturbing images', 'language and brief nudity']",Double Feature Films,96,55,14
a-walk-in-the-woods,A Walk in the Woods,51,5.6,"September 2, 2015",104 min,Rated R for language and some sexual references,Wildwood Enterprises,18,17,7
a-walk-on-the-moon,A Walk on the Moon,70,4.2,"March 26, 1999",107 min,"['Rated R for sexuality', 'language and some drug use.']",Village Roadshow Pictures,8,2,8
a-walk-to-remember,A Walk to Remember,35,8.8,"January 25, 2002",101 min,"['Rated PG for thematic elements', 'language and some sensual material.']",Warner Bros. Pictures,256,20,19
a-war,A War,81,7.5,"February 12, 2016",115 min,Not Rated,Nordisk Film Production,20,2,2
a-whisper-to-a-roar,A Whisper to a Roar,67,tbd,"October 12, 2012",96 min,Not Rated,Appleseed Entertainment,0,0,0
a-will-for-the-woods,A Will for the Woods,54,tbd,"August 15, 2014",93 min,Not Rated,Overwhelming Umbrella Productions,0,0,0
a-woman-is-a-woman,A Woman Is a Woman,71,7.7,"May 16, 2003",84 min,,Euro International Film (EIA),8,1,2
a-woman-a-gun-and-a-noodle-shop,"A Woman, a Gun and a Noodle Shop",57,5.7,"September 3, 2010",95 min,Rated R for some violence.,Sony Pictures Classics,6,2,2
a-year-without-love,A Year Without Love,62,tbd,"February 10, 2006",95 min,R,BD Cine,0,0,0
acod,A.C.O.D.,50,5.2,"October 4, 2013",88 min,Rated R for language and brief sexual content,Black Bear Pictures,3,8,2
abandon,Abandon,36,5.5,"October 18, 2002",99 min,"['Rated PG-13 for drug and alcohol content', 'sexuality', 'some violence and language.']",Paramount Pictures,5,6,4
abattoir,Abattoir,40,tbd,"December 9, 2016",98 min,"['Rated R for bloody horror violence', 'and language throughout']",Radical Studios,0,1,1
abc-africa,ABC Africa,73,6.8,"May 3, 2002",83 min,Unrated,IFAD,4,0,1
abcd,ABCD,53,tbd,"November 30, 2001",105 min,Unrated,Laxmi Pictures,0,0,2
abcs-of-death-2,ABCs of Death 2,53,6.2,"October 31, 2014",125 min,Not Rated,Magnet Releasing,7,4,2
abduction,Abduction,25,4.5,"September 23, 2011",106 min,"['Rated PG-13 for sequences of intense violence and action', 'brief language', 'some sexual content and teen partying.']",Vertigo Entertainment,57,41,84
aberdeen,Aberdeen,78,7.4,"August 17, 2001",106 min,TV-MA,Norsk Film,9,0,2
abominable,Abominable,31,5.7,"April 14, 2006",94 min,"['Rated R for monster violence and gore', 'language and some nudity.']",Red Circle Productions,6,2,4
about-a-boy,About a Boy,75,7.7,"May 17, 2002",101 min,Rated PG-13 for brief strong language and some thematic elements.,Universal Pictures,97,23,2
about-adam,About Adam,64,7.2,"May 9, 2001",105 min,Rated R for language and sexuality.,Bórd Scannán na hÉireann,4,0,1
about-cherry,About Cherry,33,5.2,"September 21, 2012",102 min,"['Rated R for sexual content', 'including nudity', 'language and some drug material']",Enderby Entertainment,5,5,5
about-elly-2009,About Elly (2009),87,8.6,"April 8, 2015",119 min,Not Rated,Dreamlab,70,6,3
about-last-night,About Last Night,62,6.1,"February 14, 2014",100 min,"['Rated R for sexual content', 'language and brief drug use']",Screen Gems,27,17,12
about-schmidt,About Schmidt,85,6.6,"December 13, 2002",125 min,Rated R for some language and brief nudity.,New Line Cinema,120,22,44
about-time,About Time,55,8.8,"November 1, 2013",123 min,Rated R for language and some sexual content,Working Title Films,396,27,16
above-and-beyond,Above and Beyond,69,8.0,"January 30, 2015",90 min,Not Rated,Playmount Productions,3,1,0
abraham-lincoln-vampire-hunter,Abraham Lincoln: Vampire Hunter,42,5.8,"June 22, 2012",105 min,Rated R for violence throughout and brief sexuality,Tim Burton Productions,118,108,49
abschied---brechts-letzter-sommer,Abschied - Brechts letzter Sommer,58,tbd,"January 16, 2002",,,Arte,0,0,0
absence,Absence,20,tbd,"July 5, 2013",,Not Rated,Coup d'Etat Films,0,0,2
absolute-power,Absolute Power,52,6.4,"February 14, 1997",121 min,"['Rated R for violence', 'sexuality and language.']",Malpaso Productions,16,11,3
absolutely-fabulous-the-movie,Absolutely Fabulous: The Movie,59,4.2,"July 22, 2016",91 min,"['Rated R for language including sexual references', 'and some drug use']",Fox Searchlight Pictures,3,9,11
abuse-of-weakness,Abuse of Weakness,77,tbd,"August 15, 2014",105 min,Not Rated,Canal+,2,0,0
accepted,Accepted,47,8.5,"August 18, 2006",90 min,"['Rated PG-13 for language', 'sexual material and drug content.']",Universal Pictures,128,27,8
accidental-courtesy-daryl-davis-race-america,"Accidental Courtesy: Daryl Davis, Race & America",63,tbd,"December 9, 2016",96 min,Not Rated,Lodger Films,1,0,0
accidental-love,Accidental Love,20,2.4,"March 20, 2015",100 min,Rated PG-13 for sexual contact and language,Persistent Entertainment,2,2,12
ace-ventura-pet-detective,Ace Ventura: Pet Detective,37,7.2,"February 4, 1994",86 min,Rated PG-13 for off-color humor and some nudity.,Morgan Creek Productions,113,41,16
ace-ventura-when-nature-calls,Ace Ventura: When Nature Calls,45,6.9,"November 10, 1995",90 min,Rated PG-13 for crude humor.,Morgan Creek Productions,80,34,16
across-the-universe,Across the Universe,56,7.3,"September 14, 2007",133 min,"['Rated PG-13 for some drug content', 'nudity', 'sexuality', 'violence and language.']",Revolution Studios,177,34,44
act-of-valor,Act of Valor,40,6.6,"February 24, 2012",101 min,"['Rated R for strong violence including some torture', 'and for language']",Bandito Brothers,92,37,20
actor-martinez,Actor Martinez,60,tbd,"March 10, 2017",75 min,Not Rated,Mary Jane Films,0,0,0
acts-of-worship,Acts of Worship,58,tbd,"November 21, 2003",94 min,"['Rated R for strong drug content', 'pervasive language and some sexuality.']",Manifesto Films,3,0,0
adam,Adam,56,8.1,"July 29, 2009",99 min,"['Rated PG-13 for thematic material', 'sexual content and language.']",Serenade Films,47,5,2
adam-steve,Adam & Steve,48,6.8,"March 31, 2006",99 min,"['Rated R for sexual content', 'language', 'drug use and some crude humor.']",Funny Boy Films,7,1,2
adam-resurrected,Adam Resurrected,58,5.1,"December 12, 2008",106 min,"['Rated R for some disturbing behavior', 'sexuality', 'nudity and some language.']",3L Filmproduktion,3,1,3
adaptation,Adaptation.,83,8.1,"December 6, 2002",114 min,"['Rated R for language', 'sexuality', 'some drug use and violent images.']",Clinica Estetico,161,16,11
addicted,Addicted,32,2.2,"October 10, 2014",106 min,"['Rated R for strong sexual content', 'nudity', 'language and brief drug use']",Lionsgate,3,2,15
addicted-to-fresno,Addicted to Fresno,34,tbd,"October 2, 2015",85 min,Not Rated,Andrea Sperling Productions,0,2,1
